date,time,open,high,low,close,volume
2026-09-21,09:00,27.95,28.45,27.3,28.3,0
2026-09-21,09:01,28.3,28.9,28.3,28.9,91000
2026-09-21,09:03,28.65,28.65,28.25,28.4,151000
2026-09-21,09:04,28.45,28.95,28.45,28.9,135000
2026-09-21,09:05,28.8,28.9,28.6,28.6,154000
2026-09-21,09:06,28.6,29.2,28.6,29.0,130000
2026-09-21,09:07,29.0,29.6,28.9,29.6,127000
2026-09-21,09:09,29.55,29.6,29.45,29.6,147000
2026-09-21,09:10,29.55,29.55,29.05,29.05,124799
2026-09-21,09:11,29.1,29.6,29.05,29.5,103526
2026-09-21,09:12,29.3,29.85,29.3,29.7,181759
2026-09-21,09:13,29.65,29.7,29.4,29.45,120120
2026-09-21,09:14,29.4,29.4,29.3,29.3,61000
2026-09-21,09:15,29.3,29.35,29.1,29.3,93250
2026-09-21,09:16,29.25,29.45,29.25,29.3,29181
2026-09-21,09:17,29.35,29.35,29.3,29.3,20800
2026-09-21,09:18,29.3,29.3,29.2,29.25,73314
2026-09-21,09:19,29.25,29.3,29.25,29.25,28034
2026-09-21,09:20,29.2,29.35,29.15,29.35,29004
2026-09-21,09:21,29.35,29.5,29.25,29.25,35192
2026-09-21,09:22,29.25,29.3,29.2,29.25,37299
2026-09-21,09:23,29.2,29.2,29.1,29.15,27371
2026-09-21,09:24,29.15,29.25,29.15,29.2,39027
2026-09-21,09:25,29.15,29.3,29.15,29.2,40204
2026-09-21,09:26,29.2,29.25,29.2,29.2,17180
2026-09-21,09:27,29.2,29.2,29.15,29.15,38539
2026-09-21,09:28,29.15,29.15,29.1,29.1,23420
2026-09-21,09:29,29.05,29.05,29.0,29.05,55100
2026-09-21,09:30,29.05,29.3,29.0,29.2,39000
2026-09-21,09:31,29.3,29.55,29.25,29.5,80050
2026-09-21,09:32,29.55,29.55,29.4,29.5,89366
2026-09-21,09:33,29.4,29.8,29.25,29.6,243145
2026-09-21,09:34,29.65,29.7,29.5,29.5,118010
2026-09-21,09:35,29.5,29.55,29.4,29.45,44055
2026-09-21,09:36,29.45,29.45,29.4,29.4,34510
2026-09-21,09:37,29.4,29.45,29.4,29.45,54050
2026-09-21,09:38,29.45,29.45,29.35,29.4,23100
2026-09-21,09:39,29.4,29.4,29.35,29.35,20052
2026-09-21,09:40,29.4,29.4,29.3,29.3,6050
2026-09-21,09:41,29.3,29.35,29.3,29.35,18000
2026-09-21,09:42,29.35,29.35,29.25,29.25,20404
2026-09-21,09:43,29.25,29.25,29.15,29.15,25000
2026-09-21,09:44,29.15,29.35,29.15,29.3,30025
2026-09-21,09:45,29.3,29.3,29.25,29.3,5000
2026-09-21,09:46,29.25,29.25,29.25,29.25,9000
2026-09-21,09:47,29.3,29.35,29.25,29.25,15190
2026-09-21,09:48,29.3,29.3,29.3,29.3,12149
2026-09-21,09:49,29.3,29.35,29.3,29.3,19082
2026-09-21,09:50,29.25,29.3,29.25,29.3,4000
2026-09-21,09:51,29.3,29.3,29.3,29.3,8000
2026-09-21,09:52,29.3,29.35,29.25,29.25,20050
2026-09-21,09:53,29.25,29.25,29.15,29.15,32000
2026-09-21,09:54,29.15,29.15,29.05,29.05,34030
2026-09-21,09:55,29.05,29.1,29.05,29.05,24000
2026-09-21,09:56,29.05,29.1,29.0,29.05,23002
2026-09-21,09:57,29.05,29.05,29.0,29.0,8247
2026-09-21,09:58,29.0,29.0,28.8,28.8,78105
2026-09-21,09:59,28.85,29.0,28.85,29.0,10000
2026-09-21,10:00,29.0,29.05,28.95,28.95,30065
2026-09-21,10:01,28.9,28.9,28.8,28.85,13002
2026-09-21,10:02,28.85,28.9,28.8,28.85,42035
2026-09-21,10:03,28.9,28.9,28.8,28.85,26000
2026-09-21,10:04,28.85,28.95,28.8,28.95,39020
2026-09-21,10:05,28.95,28.95,28.95,28.95,1100
2026-09-21,10:06,28.95,29.0,28.95,29.0,14000
2026-09-21,10:07,29.0,29.0,29.0,29.0,4010
2026-09-21,10:08,28.95,29.25,28.95,29.2,65160
2026-09-21,10:09,29.2,29.2,29.15,29.15,10100
2026-09-21,10:10,29.1,29.1,29.1,29.1,2000
2026-09-21,10:11,29.05,29.05,29.05,29.05,1000
2026-09-21,10:12,29.1,29.1,29.1,29.1,2000
2026-09-21,10:13,29.1,29.1,29.1,29.1,2000
2026-09-21,10:14,29.1,29.1,29.05,29.05,2000
2026-09-21,10:15,29.05,29.05,29.05,29.05,7000
2026-09-21,10:16,29.05,29.05,29.05,29.05,1000
2026-09-21,10:17,29.0,29.05,28.95,28.95,12400
