date,time,open,high,low,close,volume
2026-09-21,09:00,28.35,28.6,28.25,28.3,0
2026-09-21,09:01,28.25,28.45,28.05,28.4,217000
2026-09-21,09:02,28.35,28.75,28.35,28.75,385000
2026-09-21,09:03,28.7,28.75,28.45,28.5,228000
2026-09-21,09:04,28.45,29.0,28.35,28.75,570000
2026-09-21,09:05,28.75,28.95,28.7,28.85,382000
2026-09-21,09:06,28.8,28.85,28.65,28.8,321000
2026-09-21,09:07,28.8,29.6,28.8,29.55,1157000
2026-09-21,09:08,29.5,30.05,29.5,30.05,616722
2026-09-21,09:10,30.2,30.4,30.05,30.4,3461043
2026-09-21,09:11,30.4,30.4,30.4,30.4,622771
2026-09-21,09:12,30.4,30.4,30.4,30.4,559929
2026-09-21,09:13,30.4,30.4,30.4,30.4,199599
2026-09-21,09:14,30.4,30.4,30.4,30.4,225575
2026-09-21,09:15,30.4,30.4,30.4,30.4,60199
2026-09-21,09:16,30.4,30.4,30.4,30.4,68361
2026-09-21,09:17,30.4,30.4,30.4,30.4,60690
2026-09-21,09:18,30.4,30.4,30.4,30.4,149965
2026-09-21,09:19,30.4,30.4,30.4,30.4,136217
2026-09-21,09:20,30.4,30.4,30.4,30.4,99845
2026-09-21,09:21,30.4,30.4,30.4,30.4,151450
2026-09-21,09:22,30.4,30.4,30.4,30.4,64466
2026-09-21,09:23,30.4,30.4,30.4,30.4,45658
2026-09-21,09:24,30.4,30.4,30.4,30.4,75210
2026-09-21,09:25,30.4,30.4,30.4,30.4,125179
2026-09-21,09:26,30.4,30.4,30.4,30.4,49465
2026-09-21,09:27,30.4,30.4,30.4,30.4,94584
2026-09-21,09:28,30.4,30.4,30.4,30.4,33052
2026-09-21,09:29,30.4,30.4,30.4,30.4,25752
2026-09-21,09:30,30.4,30.4,30.4,30.4,65091
2026-09-21,09:31,30.4,30.4,30.4,30.4,14481
2026-09-21,09:32,30.4,30.4,30.4,30.4,9805
2026-09-21,09:33,30.4,30.4,30.4,30.4,15000
2026-09-21,09:34,30.4,30.4,30.4,30.4,35444
2026-09-21,09:35,30.4,30.4,30.4,30.4,21000
2026-09-21,09:36,30.4,30.4,30.4,30.4,92510
2026-09-21,09:37,30.4,30.4,30.4,30.4,18300
2026-09-21,09:38,30.4,30.4,30.4,30.4,12637
2026-09-21,09:39,30.4,30.4,30.4,30.4,12000
2026-09-21,09:40,30.4,30.4,30.4,30.4,9652
2026-09-21,09:41,30.4,30.4,30.4,30.4,14100
2026-09-21,09:42,30.4,30.4,30.4,30.4,7000
2026-09-21,09:43,30.4,30.4,30.4,30.4,18329
2026-09-21,09:44,30.4,30.4,30.4,30.4,11800
2026-09-21,09:45,30.4,30.4,30.4,30.4,63221
2026-09-21,09:46,30.4,30.4,30.4,30.4,22130
2026-09-21,09:47,30.4,30.4,30.4,30.4,11000
2026-09-21,09:48,30.4,30.4,30.4,30.4,6023
2026-09-21,09:49,30.4,30.4,30.4,30.4,13500
2026-09-21,09:50,30.4,30.4,30.4,30.4,19174
2026-09-21,09:51,30.4,30.4,30.4,30.4,41080
2026-09-21,09:52,30.4,30.4,30.4,30.4,17000
2026-09-21,09:53,30.4,30.4,30.4,30.4,3850
2026-09-21,09:54,30.4,30.4,30.4,30.4,59162
2026-09-21,09:55,30.4,30.4,30.4,30.4,10041
2026-09-21,09:56,30.4,30.4,30.4,30.4,17535
2026-09-21,09:57,30.4,30.4,30.4,30.4,8007
2026-09-21,09:58,30.4,30.4,30.4,30.4,18000
2026-09-21,09:59,30.4,30.4,30.4,30.4,11000
2026-09-21,10:00,30.4,30.4,30.4,30.4,219000
2026-09-21,10:01,30.4,30.4,30.4,30.4,14000
2026-09-21,10:02,30.4,30.4,30.4,30.4,11900
2026-09-21,10:03,30.4,30.4,30.4,30.4,20300
2026-09-21,10:04,30.4,30.4,30.4,30.4,1000
2026-09-21,10:05,30.4,30.4,30.4,30.4,4000
2026-09-21,10:06,30.4,30.4,30.4,30.4,10500
2026-09-21,10:07,30.4,30.4,30.4,30.4,3000
2026-09-21,10:08,30.4,30.4,30.4,30.4,6001
2026-09-21,10:09,30.4,30.4,30.4,30.4,7000
2026-09-21,10:10,30.4,30.4,30.4,30.4,11000
2026-09-21,10:11,30.4,30.4,30.4,30.4,2300
2026-09-21,10:12,30.4,30.4,30.4,30.4,4105
2026-09-21,10:13,30.4,30.4,30.4,30.4,17000
2026-09-21,10:14,30.4,30.4,30.4,30.4,26040
2026-09-21,10:15,30.4,30.4,30.4,30.4,24250
2026-09-21,10:16,30.4,30.4,30.4,30.4,2570
2026-09-21,10:17,30.4,30.4,30.4,30.4,16008
2026-09-21,10:18,30.4,30.4,30.4,30.4,12200
2026-09-21,10:19,30.4,30.4,30.4,30.4,2000
2026-09-21,10:20,30.4,30.4,30.4,30.4,1000
2026-09-21,10:21,30.4,30.4,30.4,30.4,7000
2026-09-21,10:22,30.4,30.4,30.4,30.4,5000
2026-09-21,10:24,30.4,30.4,30.4,30.4,8520
2026-09-21,10:25,30.4,30.4,30.4,30.4,1000
2026-09-21,10:26,30.4,30.4,30.4,30.4,1010
2026-09-21,10:27,30.4,30.4,30.4,30.4,2000
2026-09-21,10:28,30.4,30.4,30.4,30.4,4250
2026-09-21,10:29,30.4,30.4,30.4,30.4,4029
2026-09-21,10:30,30.4,30.4,30.4,30.4,1000
2026-09-21,10:31,30.4,30.4,30.4,30.4,1140
2026-09-21,10:32,30.4,30.4,30.4,30.4,12000
2026-09-21,10:33,30.4,30.4,30.4,30.4,2000
2026-09-21,10:34,30.4,30.4,30.4,30.4,7034
2026-09-21,10:35,30.4,30.4,30.4,30.4,4000
2026-09-21,10:37,30.4,30.4,30.4,30.4,7000
2026-09-21,10:38,30.4,30.4,30.4,30.4,13000
2026-09-21,10:39,30.4,30.4,30.4,30.4,6000
2026-09-21,10:40,30.4,30.4,30.4,30.4,4050
2026-09-21,10:41,30.4,30.4,30.4,30.4,1000
2026-09-21,10:42,30.4,30.4,30.4,30.4,1100
2026-09-21,10:43,30.4,30.4,30.4,30.4,2000
2026-09-21,10:44,30.4,30.4,30.4,30.4,3000
2026-09-21,10:45,30.4,30.4,30.4,30.4,26000
2026-09-21,10:46,30.4,30.4,30.4,30.4,2000
2026-09-21,10:47,30.4,30.4,30.4,30.4,10302
2026-09-21,10:50,30.4,30.4,30.4,30.4,2300
2026-09-21,10:51,30.4,30.4,30.4,30.4,61200
2026-09-21,10:53,30.4,30.4,30.4,30.4,2000
2026-09-21,10:55,30.4,30.4,30.4,30.4,4100
2026-09-21,10:57,30.4,30.4,30.4,30.4,4000
2026-09-21,10:58,30.4,30.4,30.4,30.4,1020
2026-09-21,11:01,30.4,30.4,30.4,30.4,1336
2026-09-21,11:02,30.4,30.4,30.4,30.4,6980
2026-09-21,11:06,30.4,30.4,30.4,30.4,1108
2026-09-21,11:07,30.4,30.4,30.4,30.4,10000
2026-09-21,11:12,30.4,30.4,30.4,30.4,5000
2026-09-21,11:13,30.4,30.4,30.4,30.4,6000
2026-09-21,11:14,30.4,30.4,30.4,30.4,4002
2026-09-21,11:15,30.4,30.4,30.4,30.4,2000
2026-09-21,11:17,30.4,30.4,30.4,30.4,1000
2026-09-21,11:18,30.4,30.4,30.4,30.4,1000
2026-09-21,11:21,30.4,30.4,30.4,30.4,19175
2026-09-21,11:23,30.4,30.4,30.4,30.4,5000
2026-09-21,11:25,30.4,30.4,30.4,30.4,3150
2026-09-21,11:27,30.4,30.4,30.4,30.4,1001
2026-09-21,11:28,30.4,30.4,30.4,30.4,1000
2026-09-21,11:30,30.4,30.4,30.4,30.4,22021
2026-09-21,11:33,30.4,30.4,30.4,30.4,3000
2026-09-21,11:34,30.4,30.4,30.4,30.4,3240
2026-09-21,11:35,30.4,30.4,30.4,30.4,2000
2026-09-21,11:37,30.4,30.4,30.4,30.4,42250
2026-09-21,11:38,30.4,30.4,30.4,30.4,3200
2026-09-21,11:40,30.4,30.4,30.4,30.4,2235
2026-09-21,11:41,30.4,30.4,30.4,30.4,3000
2026-09-21,11:42,30.4,30.4,30.4,30.4,2000
2026-09-21,11:43,30.4,30.4,30.4,30.4,1000
2026-09-21,11:44,30.4,30.4,30.4,30.4,1000
2026-09-21,11:45,30.4,30.4,30.4,30.4,4001
2026-09-21,11:47,30.4,30.4,30.4,30.4,1030
2026-09-21,11:49,30.4,30.4,30.4,30.4,1005
2026-09-21,11:51,30.4,30.4,30.4,30.4,1604
2026-09-21,11:55,30.4,30.4,30.4,30.4,2575
2026-09-21,11:57,30.4,30.4,30.4,30.4,1300
2026-09-21,11:58,30.4,30.4,30.4,30.4,1000
2026-09-21,11:59,30.4,30.4,30.4,30.4,2000
2026-09-21,12:02,30.4,30.4,30.4,30.4,1010
2026-09-21,12:06,30.4,30.4,30.4,30.4,3030
2026-09-21,12:07,30.4,30.4,30.4,30.4,1100
2026-09-21,12:08,30.4,30.4,30.4,30.4,2110
2026-09-21,12:10,30.4,30.4,30.4,30.4,1000
2026-09-21,12:11,30.4,30.4,30.4,30.4,2500
2026-09-21,12:12,30.4,30.4,30.4,30.4,6000
2026-09-21,12:14,30.4,30.4,30.4,30.4,9023
2026-09-21,12:16,30.4,30.4,30.4,30.4,1810
2026-09-21,12:19,30.4,30.4,30.4,30.4,11022
2026-09-21,12:20,30.4,30.4,30.4,30.4,2200
2026-09-21,12:21,30.4,30.4,30.4,30.4,2000
2026-09-21,12:23,30.4,30.4,30.4,30.4,12100
2026-09-21,12:24,30.4,30.4,30.4,30.4,13000
2026-09-21,12:25,30.4,30.4,30.4,30.4,1000
2026-09-21,12:26,30.4,30.4,30.4,30.4,6000
2026-09-21,12:27,30.4,30.4,30.4,30.4,1180
2026-09-21,12:28,30.4,30.4,30.4,30.4,3108
2026-09-21,12:30,30.4,30.4,30.4,30.4,2000
2026-09-21,12:31,30.4,30.4,30.4,30.4,6000
2026-09-21,12:32,30.4,30.4,30.4,30.4,5800
2026-09-21,12:35,30.4,30.4,30.4,30.4,12200
2026-09-21,12:37,30.4,30.4,30.4,30.4,1100
2026-09-21,12:39,30.4,30.4,30.4,30.4,2000
2026-09-21,12:41,30.4,30.4,30.4,30.4,3598
2026-09-21,12:46,30.4,30.4,30.4,30.4,2000
2026-09-21,12:47,30.4,30.4,30.4,30.4,15000
2026-09-21,12:48,30.4,30.4,30.4,30.4,14001
2026-09-21,12:49,30.4,30.4,30.4,30.4,3000
2026-09-21,12:50,30.4,30.4,30.4,30.4,2001
2026-09-21,12:51,30.4,30.4,30.4,30.4,3500
2026-09-21,12:52,30.4,30.4,30.4,30.4,1010
2026-09-21,12:54,30.4,30.4,30.4,30.4,3010
2026-09-21,12:56,30.4,30.4,30.4,30.4,1050
2026-09-21,12:57,30.4,30.4,30.4,30.4,2000
2026-09-21,12:59,30.4,30.4,30.4,30.4,1100
2026-09-21,13:00,30.4,30.4,30.4,30.4,1000
2026-09-21,13:01,30.4,30.4,30.4,30.4,1850
2026-09-21,13:03,30.4,30.4,30.4,30.4,1025
2026-09-21,13:04,30.4,30.4,30.4,30.4,32000
2026-09-21,13:05,30.4,30.4,30.4,30.4,1129
2026-09-21,13:06,30.4,30.4,30.4,30.4,1000
